Path, MIP, Institute, Model, Experiment, Ensemble, Table, Variable, Allocation (TB), Current Usage (TB), Percent used
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/6hrPlevPt, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, 6hrPlevPt, , 0.61, 0.61, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/hist-1950/r1i1p1f1/E3hrPt, HighResMIP, MOHC, HadGEM3-GC31-HM, hist-1950, r1i1p1f1, E3hrPt, , 10.62, 10.59, 99.72
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/E3hrPt, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, E3hrPt, , 16.52, 16.48, 99.76
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/EmonZ, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, EmonZ, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/EdayZ, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, EdayZ, , 0.02, 0.02, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/control-1950/r1i1p1f1/CFday/cli, HighResMIP, MOHC, HadGEM3-GC31-HM, control-1950, r1i1p1f1, CFday, cli, 2.16, 2.15, 99.54
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-MM/control-1950/r1i1p1f1/E3hrPt, HighResMIP, MOHC, HadGEM3-GC31-MM, control-1950, r1i1p1f1, E3hrPt, , 3.04, 3.04, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-LM/highresSST-future, HighResMIP, MOHC, HadGEM3-GC31-LM, highresSST-future, , , , 1.53, 1.53, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-MM/highresSST-future, HighResMIP, MOHC, HadGEM3-GC31-MM, highresSST-future, , , , 5.33, 5.32, 99.81
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i1p1f1/CFmon, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i1p1f1, CFmon, , 0.49, 0.49, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i1p1f1/Amon, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i1p1f1, Amon, , 0.28, 0.28, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i1p1f1/day, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i1p1f1, day, , 1.35, 1.35, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i1p1f1/E1hr, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i1p1f1, E1hr, , 0.94, 0.94, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i1p1f1/Lmon, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i1p1f1, Lmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i1p1f1/Eday, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i1p1f1, Eday, , 0.08, 0.08, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i1p1f1/Emon, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i1p1f1, Emon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i1p1f1/EmonZ, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i1p1f1, EmonZ, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i1p1f1/AERmon, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i1p1f1, AERmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i1p1f1/SIday, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i1p1f1, SIday, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i1p1f1/E3hr, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i1p1f1, E3hr, , 0.49, 0.49, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i1p1f1/6hrPlevPt, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i1p1f1, 6hrPlevPt, , 0.22, 0.22, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i1p1f1/3hr, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i1p1f1, 3hr, , 2.91, 2.9, 99.66
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i1p1f1/E3hrPt, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i1p1f1, E3hrPt, , 5.98, 5.97, 99.83
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-LL/highres-future, HighResMIP, MOHC, HadGEM3-GC31-LL, highres-future, , , , 1.57, 1.57, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-HR/spinup-1950/r1i1p1f1/Omon, HighResMIP, ECMWF, ECMWF-IFS-HR, spinup-1950, r1i1p1f1, Omon, , 0.47, 0.47, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-HR/spinup-1950/r1i1p1f1/SImon, HighResMIP, ECMWF, ECMWF-IFS-HR, spinup-1950, r1i1p1f1, SImon, , 0.01, 0.01, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-HR/spinup-1950/r1i1p1f1/SIday, HighResMIP, ECMWF, ECMWF-IFS-HR, spinup-1950, r1i1p1f1, SIday, , 0.08, 0.08, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-HR/spinup-1950/r1i1p1f1/Oday, HighResMIP, ECMWF, ECMWF-IFS-HR, spinup-1950, r1i1p1f1, Oday, , 0.07, 0.07, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/Lmon, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, Lmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/Amon, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, Amon, , 0.28, 0.28, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/E1hr, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, E1hr, , 0.94, 0.93, 98.94
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/Emon, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, Emon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/AERmon, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, AERmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/hist-1950, HighResMIP, CMCC, CMCC-CM2-HR4, hist-1950, , , , 1.66, 1.65, 99.4
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/control-1950, HighResMIP, CMCC, CMCC-CM2-HR4, control-1950, , , , 2.49, 2.42, 97.19
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/control-1950/r1i1p1f1/Lmon, HighResMIP, CMCC, CMCC-CM2-VHR4, control-1950, r1i1p1f1, Lmon, , 0.01, 0.01, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/control-1950/r1i1p1f1/Omon, HighResMIP, CMCC, CMCC-CM2-VHR4, control-1950, r1i1p1f1, Omon, , 1.11, 1.1, 99.1
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/control-1950/r1i1p1f1/Amon, HighResMIP, CMCC, CMCC-CM2-VHR4, control-1950, r1i1p1f1, Amon, , 0.44, 0.44, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/control-1950/r1i1p1f1/day, HighResMIP, CMCC, CMCC-CM2-VHR4, control-1950, r1i1p1f1, day, , 5.12, 5.11, 99.8
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/control-1950/r1i1p1f1/LImon, HighResMIP, CMCC, CMCC-CM2-VHR4, control-1950, r1i1p1f1, LImon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/control-1950/r1i1p1f1/Oday, HighResMIP, CMCC, CMCC-CM2-VHR4, control-1950, r1i1p1f1, Oday, , 0.25, 0.25, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/control-1950/r1i1p1f1/SIday, HighResMIP, CMCC, CMCC-CM2-VHR4, control-1950, r1i1p1f1, SIday, , 0.03, 0.03, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-MM/highres-future, HighResMIP, MOHC, HadGEM3-GC31-MM, highres-future, , , , 7.65, 7.64, 99.87
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/control-1950/r1i1p1f1/6hrPlevPt, HighResMIP, CMCC, CMCC-CM2-VHR4, control-1950, r1i1p1f1, 6hrPlevPt, , 10.96, 11.17, 101.92
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-HR/hist-1950, HighResMIP, MPI-M, MPI-ESM1-2-HR, hist-1950, , , , 0.95, 0.78, 82.11
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/control-1950/r1i1p1f1/6hrPlev, HighResMIP, CMCC, CMCC-CM2-VHR4, control-1950, r1i1p1f1, 6hrPlev, , 1.77, 1.76, 99.44
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/hist-1950/r1i1p1f1/SImon, HighResMIP, MPI-M, MPI-ESM1-2-XR, hist-1950, r1i1p1f1, SImon, , 0.03, 0.03, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-HR/control-1950, HighResMIP, MPI-M, MPI-ESM1-2-HR, control-1950, , , , 1.48, 1.22, 82.43
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/control-1950/r1i1p1f1/Omon, HighResMIP, MPI-M, MPI-ESM1-2-XR, control-1950, r1i1p1f1, Omon, , 0.22, 0.22, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/control-1950/r1i1p1f1/SImon, HighResMIP, MPI-M, MPI-ESM1-2-XR, control-1950, r1i1p1f1, SImon, , 0.04, 0.04, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/control-1950/r1i1p1f1/Amon, HighResMIP, MPI-M, MPI-ESM1-2-XR, control-1950, r1i1p1f1, Amon, , 0.1, 0.1, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/hist-1950/r1i1p1f1/Oday, HighResMIP, MPI-M, MPI-ESM1-2-XR, hist-1950, r1i1p1f1, Oday, , 0.05, 0.05, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/hist-1950/r1i1p1f1/Amon, HighResMIP, MPI-M, MPI-ESM1-2-XR, hist-1950, r1i1p1f1, Amon, , 0.07, 0.06, 85.71
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/hist-1950/r1i1p1f1/Omon, HighResMIP, MPI-M, MPI-ESM1-2-XR, hist-1950, r1i1p1f1, Omon, , 0.14, 0.14, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/control-1950/r1i1p1f1/day, HighResMIP, MPI-M, MPI-ESM1-2-XR, control-1950, r1i1p1f1, day, , 1.23, 1.19, 96.75
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/hist-1950/r1i1p1f1/day, HighResMIP, MPI-M, MPI-ESM1-2-XR, hist-1950, r1i1p1f1, day, , 0.83, 0.83, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/hist-1950/r1i1p1f1/6hrPlevPt, HighResMIP, MPI-M, MPI-ESM1-2-XR, hist-1950, r1i1p1f1, 6hrPlevPt, , 1.57, 0.14, 8.92
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/control-1950/r1i1p1f1/SIday, HighResMIP, MPI-M, MPI-ESM1-2-XR, control-1950, r1i1p1f1, SIday, , 0.02, 0.02, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/hist-1950/r1i1p1f1/Ofx, HighResMIP, MPI-M, MPI-ESM1-2-XR, hist-1950, r1i1p1f1, Ofx, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/control-1950/r1i1p1f1/6hrPlevPt, HighResMIP, MPI-M, MPI-ESM1-2-XR, control-1950, r1i1p1f1, 6hrPlevPt, , 2.45, 0.22, 8.98
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/control-1950/r1i1p1f1/LImon, HighResMIP, MPI-M, MPI-ESM1-2-XR, control-1950, r1i1p1f1, LImon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/hist-1950/r1i1p1f1/SIday, HighResMIP, MPI-M, MPI-ESM1-2-XR, hist-1950, r1i1p1f1, SIday, , 0.01, 0.01, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/control-1950/r1i1p1f1/Oday, HighResMIP, MPI-M, MPI-ESM1-2-XR, control-1950, r1i1p1f1, Oday, , 0.08, 0.08, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/hist-1950/r1i1p1f1/Lmon, HighResMIP, MPI-M, MPI-ESM1-2-XR, hist-1950, r1i1p1f1, Lmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/control-1950/r1i1p1f1/Eday, HighResMIP, MPI-M, MPI-ESM1-2-XR, control-1950, r1i1p1f1, Eday, , 0.03, 0.03, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/hist-1950/r1i1p1f1/Eday, HighResMIP, MPI-M, MPI-ESM1-2-XR, hist-1950, r1i1p1f1, Eday, , 0.02, 0.02, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/control-1950/r1i1p1f1/Ofx, HighResMIP, MPI-M, MPI-ESM1-2-XR, control-1950, r1i1p1f1, Ofx, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-LL/spinup-1950, HighResMIP, MOHC, HadGEM3-GC31-LL, spinup-1950, , , , 0.61, 0.58, 95.08
/badc/cmip6/data/CMIP6/HighResMIP/MPI-M/MPI-ESM1-2-XR/hist-1950/r1i1p1f1/LImon, HighResMIP, MPI-M, MPI-ESM1-2-XR, hist-1950, r1i1p1f1, LImon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/hist-1950/r1i1p1f1/Omon, HighResMIP, CMCC, CMCC-CM2-VHR4, hist-1950, r1i1p1f1, Omon, , 0.71, 0.71, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/hist-1950/r1i1p1f1/LImon, HighResMIP, CMCC, CMCC-CM2-VHR4, hist-1950, r1i1p1f1, LImon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/hist-1950/r1i1p1f1/Amon, HighResMIP, CMCC, CMCC-CM2-VHR4, hist-1950, r1i1p1f1, Amon, , 0.28, 0.29, 103.57
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/hist-1950/r1i1p1f1/day, HighResMIP, CMCC, CMCC-CM2-VHR4, hist-1950, r1i1p1f1, day, , 3.3, 3.29, 99.7
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/hist-1950/r1i1p1f1/SIday, HighResMIP, CMCC, CMCC-CM2-VHR4, hist-1950, r1i1p1f1, SIday, , 0.02, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/hist-1950/r1i1p1f1/SImon, HighResMIP, CMCC, CMCC-CM2-VHR4, hist-1950, r1i1p1f1, SImon, , 0.01, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/hist-1950/r1i1p1f1/Lmon, HighResMIP, CMCC, CMCC-CM2-VHR4, hist-1950, r1i1p1f1, Lmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/hist-1950/r1i1p1f1/Oday, HighResMIP, CMCC, CMCC-CM2-VHR4, hist-1950, r1i1p1f1, Oday, , 0.16, 0.16, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/hist-1950/r1i1p1f1/6hrPlev, HighResMIP, CMCC, CMCC-CM2-VHR4, hist-1950, r1i1p1f1, 6hrPlev, , 1.14, 1.14, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/hist-1950/r1i1p1f1/6hrPlevPt, HighResMIP, CMCC, CMCC-CM2-VHR4, hist-1950, r1i1p1f1, 6hrPlevPt, , 7.2, 7.18, 99.72
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/highresSST-future, HighResMIP, CMCC, CMCC-CM2-HR4, highresSST-future, , , , 0.4, 0.4, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highresSST-future, HighResMIP, CMCC, CMCC-CM2-VHR4, highresSST-future, , , , 5.99, 5.98, 99.83
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i1p1f1/CFday, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i1p1f1, CFday, , 5.14, 5.13, 99.81
/badc/cmip6/data/CMIP6/HighResMIP/ECMWF/ECMWF-IFS-LR/spinup-1950, HighResMIP, ECMWF, ECMWF-IFS-LR, spinup-1950, , , , 0.16, 0.16, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/3hr, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, 3hr, , 2.92, 2.91, 99.66
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/day, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, day, , 1.32, 1.32, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/CFmon, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, CFmon, , 0.49, 0.49, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/Eday, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, Eday, , 0.08, 0.08, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/6hrPlevPt, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, 6hrPlevPt, , 0.22, 0.22, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/E3hr, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, E3hr, , 0.49, 0.49, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/CFday, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, CFday, , 4.88, 0.29, 5.94
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/E3hrPt, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, E3hrPt, , 5.88, 5.87, 99.83
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/CFday/pfull, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, CFday, pfull, 1.33, 1.33, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/CFday/cl, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, CFday, cl, 0.95, 0.95, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-future/r1i1p1f1/EdayZ, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-future, r1i1p1f1, EdayZ, , 0.01, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/CFday/cli, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, CFday, cli, 0.75, 0.75, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/CFday/clw, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, CFday, clw, 0.47, 0.47, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highres-future/r1i1p1f1/CFday/phalf, HighResMIP, MOHC, HadGEM3-GC31-HM, highres-future, r1i1p1f1, CFday, phalf, 1.34, 1.34, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-MH/spinup-1950/r1i1p1f1, HighResMIP, MOHC, HadGEM3-GC31-MH, spinup-1950, r1i1p1f1, , , 9.1, 2.48, 27.25
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-MM/spinup-1950, HighResMIP, MOHC, HadGEM3-GC31-MM, spinup-1950, , , , 3.34, 2.79, 83.53
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/highres-future, HighResMIP, CMCC, CMCC-CM2-HR4, highres-future, , , , 0.93, 0.93, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future/r1i1p1f1/Amon, HighResMIP, CMCC, CMCC-CM2-VHR4, highres-future, r1i1p1f1, Amon, , 0.16, 0.16, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future/r1i1p1f1/day, HighResMIP, CMCC, CMCC-CM2-VHR4, highres-future, r1i1p1f1, day, , 1.83, 1.82, 99.45
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future/r1i1p1f1/Omon, HighResMIP, CMCC, CMCC-CM2-VHR4, highres-future, r1i1p1f1, Omon, , 0.39, 0.39, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future/r1i1p1f1/SImon, HighResMIP, CMCC, CMCC-CM2-VHR4, highres-future, r1i1p1f1, SImon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future/r1i1p1f1/Lmon, HighResMIP, CMCC, CMCC-CM2-VHR4, highres-future, r1i1p1f1, Lmon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future/r1i1p1f1/6hrPlevPt, HighResMIP, CMCC, CMCC-CM2-VHR4, highres-future, r1i1p1f1, 6hrPlevPt, , 3.99, 3.98, 99.75
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future/r1i1p1f1/6hrPlev, HighResMIP, CMCC, CMCC-CM2-VHR4, highres-future, r1i1p1f1, 6hrPlev, , 0.63, 0.63, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future/r1i1p1f1/LImon, HighResMIP, CMCC, CMCC-CM2-VHR4, highres-future, r1i1p1f1, LImon, , 0.0, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future/r1i1p1f1/Oday, HighResMIP, CMCC, CMCC-CM2-VHR4, highres-future, r1i1p1f1, Oday, , 0.09, 0.09, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future/r1i1p1f1/SIday, HighResMIP, CMCC, CMCC-CM2-VHR4, highres-future, r1i1p1f1, SIday, , 0.01, 0.01, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-present/r1i2p1f1/Amon, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-present, r1i2p1f1, Amon, , 0.51, 0.51, 100.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-present/r1i2p1f1/day, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-present, r1i2p1f1, day, , 2.33, 1.97, 84.55
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-present/r1i2p1f1/Lmon, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-present, r1i2p1f1, Lmon, , 0.01, 0.0, 0.0
/badc/cmip6/data/CMIP6/HighResMIP/MOHC/HadGEM3-GC31-HM/highresSST-present/r1i2p1f1/SIday, HighResMIP, MOHC, HadGEM3-GC31-HM, highresSST-present, r1i2p1f1, SIday, , 0.01, 0.01, 100.0
